radius,length,start_x,start_y,start_z,end_x,end_y,end_z
0.258867,0.691464,27.9131,3.59198,57.2525,28.5963,3.48658,57.2346
0.515219,1.14733,27.4023,4.05781,56.1052,28.4436,4.0327,56.5862
0.161784,0.683487,26.5909,4.23049,55.1715,26.9594,4.74078,55.4378
0.272593,0.746389,24.5382,4.27035,56.9165,23.793,4.24569,56.8824
0.677811,0.76262,23.0335,4.37587,57.7248,23.7954,4.36345,57.6926
0.416458,1.36206,19.9737,4.82877,56.6738,18.6158,4.74243,56.7372
0.123446,0.803628,30.5782,3.53154,57.1143,29.8128,3.61214,56.883
0.25067,0.848583,29.4512,3.5409,56.8673,28.7459,3.95459,57.0942
0.240571,0.888504,29.3081,3.87294,56.3262,28.7439,4.50247,56.0527
0.324536,1.06085,27.2306,4.2798,57.1846,28.2489,3.9824,57.1877
0.328503,1.48052,26.978,4.65998,55.7114,28.2789,4.19743,56.2461
0.16328,0.791515,25.4474,4.43184,57.0725,26.2171,4.27336,56.9778
0.812989,1.37939,25.5489,5.45256,56.4613,26.8099,5.08225,56.0426
0.2659,0.736111,25.0447,4.74309,57.2793,24.637,4.13022,57.274
0.776352,2.34221,23.301,5.09063,55.7803,25.4436,4.47639,56.5002
0.165651,0.769908,22.4991,4.64668,56.9314,23.2686,4.62172,56.927
0.442383,1.517,21.3772,4.95184,56.5556,22.8231,4.90406,57.0122
0.308647,0.814954,30.1166,4.18735,57.1131,30.6321,3.5844,57.2998
0.436444,0.790092,30.3033,4.21618,57.3408,29.5534,4.18662,57.0937
0.219449,2.00493,27.583,4.42048,56.8712,29.5354,4.12878,57.2215
0.203971,0.921298,26.5112,4.44399,56.828,27.427,4.34357,56.8341
0.947607,1.75537,26.4045,5.25247,56.3183,25.3262,3.86738,56.3124
0.379704,1.99811,30.4594,4.0998,56.622,28.4761,4.34048,56.5864
0.317271,2.718,7.26343,4.94982,35.5427,7.44619,3.96309,33.0168
0.869053,3.52949,7.36472,3.90595,23.8831,6.80653,5.46374,20.7655
0.869053,1.59503,7.21175,4.33285,23.0287,6.9595,5.03684,21.6199
0.494156,1.77684,18.6963,4.53483,52.0757,18.6315,4.63983,50.3032
0.699503,2.50116,18.2328,4.70526,48.1847,18.5441,4.47133,50.6554
0.907079,3.28381,17.2817,3.40818,54.3125,17.3485,4.53745,51.2297
0.907079,1.57286,17.2991,3.70237,53.5094,17.3311,4.24326,52.0328
0.869218,2.70153,17.2538,4.04867,47.6167,17.9064,5.42913,45.3881
0.444965,3.29959,16.1171,5.13008,27.6711,15.9057,4.62275,30.9246
0.444965,3.40177,16.1204,5.13793,27.6207,15.9024,4.61489,30.975
0.368335,1.83544,6.76211,4.85911,51.4558,6.82904,4.90252,49.6221
0.368335,1.84599,6.76192,4.85899,51.461,6.82924,4.90264,49.6168
0.622529,1.89436,5.46669,3.53511,44.3206,7.20256,4.29337,44.3006
0.279389,3.50492,1.82622,6.64824,10.8326,3.4208,6.52422,13.9514
0.279389,2.77287,1.99274,6.63529,11.1583,3.25428,6.53718,13.6257
0.279389,2.18225,2.1271,6.62484,11.4211,3.11992,6.54762,13.3629
0.279389,2.12465,2.1402,6.62382,11.4467,3.10682,6.54864,13.3373
0.742996,1.56318,3.79599,2.54829,18.1342,3.91456,3.99435,18.716
0.742996,1.22543,3.8088,2.70452,18.1971,3.90175,3.83813,18.6531
0.742996,2.12617,3.77464,2.28789,18.0295,3.93592,4.25475,18.8207
0.742996,1.16933,3.81093,2.73046,18.2075,3.89963,3.81218,18.6427
